Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6092,Steward-Scoville-1976-347-JCompNeurol-Fig7.pdf,figure,612357,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6092,Steward-Scoville-1976-347-JCompNeurol-Fig13.pdf,figure,612358,,,,
"Steward, O.",Topographic organization of the projections from the entorhinal area to the hippocampal formation of the rat.,The Journal of Comparative Neurology,1976,1270625,6092,Steward--1976-285-JCompNeurol-Fig17.pdf,figure,612362,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6092,Tahvildari-Alonso-2005-123-JCompNeurol-Fig11A.pdf,figure,611449,,,,
"van der Linden S, Lopes da Silva FH.","Comparison of the electrophysiology and morphology of
layers III and II neurons of the rat medial entorhinal
cortex in vitro",European Journal of Neuroscience,1998,9749802,6092,vanderLinden-Silva-1998-1479-EJNeurosci-Fig6A.pdf,figure,611496,1,,,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6094,Canto-Witter-2011-1277-Hippocampus_MEC-Fig2A.pdf,figure,611538,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex of
the Rat: Distribution, Morphology,
Ultrastructure of Neurons, and Co-
localization With g-Aminobutyric Acid
and Parvalbumin",Journal of Comparative Neurology,2000,10954838,6094,Wouterlood-Witter-2000-177-JCompNeurol-Fig. 4B,figure,16709,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6095,Canto-Witter-2008-381243-NeuralPlast-Fig2.pdf,figure,612089,,,,
"Canto CB, Wouterlood FG, Witter MP",What does the anatomical organization of the entorhinal cortex tell us?,Neural Plasticity,2008,18769556,6095,Canto-Witter-2008-381243-NeuralPlast-Fig2B.pdf,figure,612089,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6095,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig5.pdf,figure,612238,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6095,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig7.pdf,figure,612243,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6095,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig8.pdf,figure,612246,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6095,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig8.pdf,figure,612246,,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6095,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig13.pdf,figure,612256,1,,,
"Lingenh_hl K, Finch DM",Morphological characterization of rat entorhinal neurons in vivo: soma-dendritic structure and axonal domains,Experimental Brain Research,1991,1713171,6095,Lingenhohl-Finch-1991-57-ExpBrainRes-Fig14.pdf,figure,,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Fig1.pdf,figure,611576,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Figaddedrawdata.pdf,figure,612302,,,,
"Quilichini P, Sirota A, Buzsε_ki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-SuppTab1-2.pdf,table,611570,,,,
"Quilichini P, Sirota A, Buzsε_ki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-SuppFig1.pdf,figure,611572,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6095,Tahvildari-Alonso-2005-123-JCompNeurol-Fig13.pdf,figure,612232,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6095,Tahvildari-Alonso-2005-123-JCompNeurol-Fig14A.pdf,figure,510250,,,,
"Mott DD, Turner DA, Okazaki MM, Lewis DV",Interneurons of  the dentate-hilus border of the rat dentate gyrus: Morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,"1009, 1035",Mott-Lewis-1997-3990-JNeurosci-Fig3.pdf,figure,611323,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,"1035, 1036",Amaral-Lavenex_-2007-37-THB-Fig17.pdf,figure,"611660, 611662, 611664, 611666, 611668, 611670",,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"1035, 1036",Freund-Buzsaki-1996-347-Hippocampus-Fig17.pdf,figure,611900,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"1035, 1036",Freund-Buzsaki-1996-347-Hippocampus-Tab2.pdf,table,611904,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"2043, 2044",Freund-Buzsaki-1996-347-Hippocampus-Fig17.pdf,figure,611900,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"2043, 2044",Freund-Buzsaki-1996-347-Hippocampus-Tab4.pdf,table,611908,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"2045, 2046",Freund-Buzsaki-1996-347-Hippocampus-Tab4.pdf,table,611908,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,"4000, 4036, 4078, 4079, 4080, 4069, 4006, 4005, 4035, 4023, 4021, 4020",Somogyi-Klausberger-2005-9-JPhysiol-Fig1.pdf,figure,645,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,"4005, 4000, 4069, 4036, 4078, 4079",Vida--2010-27-HippocampalMicrocircuits-Fig4.pdf,figure,3645,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,"4005, 4015",Vida-Buhl-1998-755-JPhysiology-Fig7.pdf,figure,611514,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,"4028, 4000",Pawelzik-Thomson-2002-346-JCompNeurol-Fig10.pdf,figure,611342,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,"4028, 4006, 4005, 4069",Vida--2010-27-HippocampalMicrocircuits-Fig6.pdf,figure,3684,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,"4036, 4078, 4079",Vida--2010-27-HippocampalMicrocircuits-Fig5.pdf,figure,3663,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,"4048, 4079, 4036, 4033, 4015, 4028, 4003, 4039",Pawelzik-Thomson-2002-346-JCompNeurol-Tab1.pdf,table,611335,,,,
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,"4068, 4035",Losonczy-Nusser-2002-193-JPhsyiol-Fig5.pdf,figure,611315,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,"4077, 4076,4061",Tricoire-McBain-2011-10948-JNeurosci-Fig7.pdf,figure,612614,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,"4078, 4026",Pawelzik-Thomson-2002-346-JCompNeurol-Fig3.pdf,figure,611332,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,"4078, 4079",Amaral-Lavenex_-2007-37-THB-Fig28.pdf,figure,"611722, 611724, 611726, 611728, 611730, 611732, 611734",,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"4078, 4079",Freund-Buzsaki-1996-347-Hippocampus-Fig17.pdf,figure,611900,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,"4078, 4079",Freund-Buzsaki-1996-347-Hippocampus-Tab3.pdf,table,611906,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,"4078, 4079",Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,"4078, 4079",Pawelzik-Thomson-2002-346-JCompNeurol-Tab2.pdf,table,611336,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,"4078, 4079",Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,"4078, 4079",Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,"4078, 4079, 4036, 4033, 4080",Pawelzik-Thomson-2002-346-JCompNeurol-Fig1.pdf,figure,611330,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,"4078, 4079, 4036, 4033, 4080, 4028, 4000, 4003",Pawelzik-Thomson-2002-346-JCompNeurol-Fig13.pdf,figure,611347,,,,
"Germroth P, W. K. Schwerdtfeger, and E. H. Buhl, ",Ultrastructure and aspects of functional organization of pyramidal and nonpyramidal entorhinal projection neurons contributing  to  the  perforant  path.,The Journal of Comparative Neurology,1991,2026788,"6005, 6049, 6017",Germroth-Buhl-1991-215-JCompNeurol-Fig.1,figure,611170,,,,
"Patton PE, McNaughton B",Connection matrix of the hippocampal formation: I The dentate gyrus,Hippocampus,1995,8589792,,,,,,,,
"Ribak CE, Shapiro LA",Ultrastructure and synaptic connectivity of cell types in the adult rat dentate gyrus,Progress in Brain Research,2007,17765717,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
, ,,,,,,,,,,,
