Electrophysiological properties,,,,,,,,,,,,,PMID{Table_or_Figure#;Vrest ą SD (n)},PMID{Table_or_Figure#;Rin ą SD (n)},PMID{Table_or_Figure#;taum ą SD (n)},PMID{Table_or_Figure#;Vthresh ą SD (n)},PMID{Table_or_Figure#;FastAHP ą SD (n)},PMID{Table_or_Figure#;APampl ą SD (n)},PMID{Table_or_Figure#;APwidth ą SD (n)},PMID{Table_or_Figure#;MAxFR ą SD @Istimul (n)},PMID{Table_or_Figure#;SlowAHP ą SD @Istimul@time(n)},PMID{Table_or_Figure#;Sag_ratio ą SD @Istimul (n)},,PMID{Table_or_Figure#},PMID{Table_or_Figure#;Fr_adapt_ratio ą SD (n)@Istimul},PMID{Table_or_Figure#},,,,,"(0)-single pattern, (1)-neuron with 2 or more patterns, (2) - 2 or more subclasses, (3) -mixed evidences that could indicate  (1) or (2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morphology of axons and dendrites ,,,,,,,,,,
,,,,,,,LEC pyramidal cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEC pyramidal cells,18769556,,,,,,,,
EC,Multiform III-IV-V (+)223331,6-081,1,1,2,P,,1,2,L,,,"22162008 { Fig.9C; [-69,-67] }","22162008 { Fig.3A, Layer V; 490ą0(28 SEM) }","22162008 { Fig.3B, Layer V; 36ą0(28 SEM) }","22162008 { Fig.9C1, C4; [18.2,21.8] }","22162008 { Fig.9C1, C4; [5.6,8.7] }","22162008 { Fig.6D, Layer V, 2nd AP; 71ą0(28 SEM) }","22162008 { Fig.4D, Layer V; 1.45ą0(28 SEM) }",$ (not found),"22162008 { Fig.9C2, C5; [2,7] }","22162008 { Fig.3C, Layer V; 0.86ą0(28 SEM) }",X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press)",Fig. 7C,,,3,X_@,"22162008 (Fig.9C1,9C4) {r} ?",,,,,,,,,,,,,,,22162008 (Fig.9C5) {r} ?,,,,,,,,22162008 (Fig.9C2) {r} ,,,,,,,,,,,,,,,,,,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.8,,,
EC,Pyramidal III (+)223200p,6-092*,2,1,2,P,,1,2,L,,,"16127693 {Table 2, Pyramidal III;  -74.7 ą  0.39 (25 SEM)}","16127693 {Table 2, Pyramidal III;  50.0  ą  2.6  (25 SEM)}","16127693 {Table 2, Pyramidal III;  50.0  ą  2.6  (25 SEM)}","16127693 {Table 2, Pyramidal III;  50.0  ą  2.6  (25 SEM)}",16127693_@,"16127693 {Table 2, Pyramidal III;  78.2 ą  1.04  (25 SEM)}","16127693 {Table 2, Pyramidal III , measured at threshold;  1.76  ą 0.03  (25 SEM)}",16127693_@,16127693_@,,X_@,16127693,16127693_@,16127693_@,"Tahvildari , J Comp Neurol. 2005 Oct 17;491(2):123-40.","Fig. 11, Table 2, Fig.7",,,3,X_@,,,,,,,,,,,,,,,,16127693 (Fig.11E) {r},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,2,L,,,"22162008 { Fig.8C; [-68,-65]  }","22162008 { Fig.3A, Layer III; 450ą0 (27 SEM) }","22162008 { Fig.3B, Layer III; 29ą0 (27 SEM) }","22162008 { Fig.8C1, C4; [21.17, 26.03]  }","22162008 { Fig.8C1, C4; [10.23, 11.04]  }","22162008 { Fig.6C, Layer III, 2nd AP; 70ą0 (13 SEM) }","22162008 { Fig.4D, Layer III; 1.35ą0 (27 SEM) }",$ (not found),22162008 { Fig.8C2; 4.06  },"22162008 { Fig.3C, Layer III; 0.9ą0 (27 SEM) }",X_@,"Canto, Witter (201X),I",22162008,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press),",Fig. 8C ,,,,X_@,"22162008 (Fig.8C1,8C4) {r}",,,,,,,,,,,,,,,22162008 (Fig.8C5) {r},,,,,,,,22162008 (Fig.8C2) {r}?,,,,,,,,,,,,,,,,,,,,,,
EC,Small pyramidal III (+)223111p,6-017,1,1,2,P,,1,2,L,,???->,"22161956  {Fig. 9C; [-63, -59]}","22161956  {Fig. 3A, Layer III; 468 ą 20 (76)}","22161956  {Fig. 3B, Layer III; 44}",22161956  {Fig. 9C1; 17.2},22161956  {Fig. 9C1; 8.2},"22161956  {Fig. 6C, Layer III; 76}","22161956  {Fig. 4D, Layer III; 1.45}",$ (not found),$ (not found),"22161956  {Fig. 3C, Layer III; 0.86}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.7 C,2 subclasses (OP and S),,1,X_@,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,,not all firing patterns ?,,,,,,"Canto, Witter, II",,fig5,,,,,,
EC,Stellate III (+)223000,6-018,1,1,2,P,,1,2,L,stellate III,checked,"22161956  {Fig. 9C; [-63, -59]}","22161956  {Fig. 3A, Layer III; 468 ą 20 (76)}","22161956  {Fig. 3B, Layer III; 44}",22161956  {Fig. 9C1; 17.2},22161956  {Fig. 9C1; 8.2},"22161956  {Fig. 6C, Layer III; 76}","22161956  {Fig. 4D, Layer III; 1.45}",$ (not found),$ (not found),"22161956  {Fig. 3C, Layer III; 0.86}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)","fig.9., Fig.4 (A3, B3, C3), Fig.3, Suppl. fig.1",__11168548,,2,X_@,22161956 (Fig.9C1) {r}? ,,,,,,,,,,,,,,,"22161956 (Fig.9C2,9C4,9C5) {r} ?",,,,,,,,,,,,,,,,,,,,stellate III,,"Canto, Witter, II",,Fig.7,,,,,,
EC,Oblique pyramidal II (+)221100,6-019,1,1,2,P,,1,2,L,,,"22161956  {Fig. 7C; [-62, -59]}","22161956  {Fig. 3A, Layer II; 400 ą 0 (96 SEM)}","22161956  {Fig. 3B, Layer II; 16 ą 0 (96 SEM)}","22161956  {Fig. 7C; [7.5, 36.7]}","22161956  {Fig. 7 C1,C5; [7.5, 36.7]}","22161956  {Fig. 3B, Layer II, 2nd AP; 69 ą 0 (96 SEM)}","22161956  {Fig. 4D, Layer II; 1.25 ą 0 (96 SEM)}",$ (not found),"22161956  {Fig. 7 C2,C6; [0, 6]}","22161956  {Fig. 3C, Layer II; 0.66 ą 0 (96 SEM)}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.5 C,2 subclasses (OP and S),,0,X_@,,,,,,,,,,,,,,,,,,,,,,,,"22161956 (Fig.7C2,7C6) {r}? ",,,,,,,,,,,,,,"Canto, Witter, II",,fig5,,,,,,
EC,Dentate pyramidal V (+)220233p,6-085,1,1,0,,,1,0,C,,No data P,,,,,,,,,,,,,,,,,updated from 6-020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Small pyramidal V (+)220033,6-021*,2,1,2,P, MEC small PC V,1,2,L,,,"10713573 {Table2, PY; -63.19 ą 3.58 (21)}","10713573 {Table2, PY; 55.14 ą  13.42 (21)}","10713573 {Table2, PY; 12.91 ą  2.1(21)}","10713573 {Table2, PY; 20.51}","10713573 {Table2, PY; 17.44  ą  2.64  (21)}","10713573 {Table2, PY; 66.65 ą 5.23 (21)}","10713573 {Table2, PY;  1.59  ą  0.22  (21)}",$ (not found),10713573_@,"10713573 {Table2, PY; 0.88@X}",X_@,10713573,10713573_@,10713573_@," Spruston and McBain (2007) book, p.174","MEC pyram. cells , Figs. 2,3,4 (PMID#10713573) ","Canto, Witter (201X),I",,2,X_@,"22161956 (Fig.10C1) {r}, (Fig.10C5) {i}? ",,,,,,,10713573 (Fig.3C){r},,,,,,,22161956 (Fig.10C7) {r}? ,"22161956 (Fig.10C2,10C6) {r}? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,P,LEC small PC V,1,2,L,,,12209840,12209840,12209840,12209840,12209840,12209840,12209840,$ (not found),12209840_@,,12209840,12209840,12209840,12209840_@," Spruston and McBain (2007) book, p.174","LEC pyram. cells, Fig.3,4,5.6 (PMID#12209840) ",,???????,,12209840,12209840 (Fig.4F){r},,,,,,,12209840 (Fig.5E){r},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Pyramidal V (+)213330,6-023,1,1,2,P,,1,2,L,,,"22161956  {Fig. 10C; [-64, -69]}","22161956  {Fig. 3A, Layer V; 605}","22161956  {Fig. 3A, Layer V; 37}",22161956  {Fig. 10C1; 28.7},22161956  {Fig. 10C1; 7.75},"22161956  {Fig. 6D,Layer V, 2nd AP; 61ą0(72 SEM)}","22161956  {Fig. 4D,Layer V; 1.8ą0(72 SEM)}",$ (not found),"22161956  {Fig. 10C2,C6; 0}","22161956  {Fig. 3CD, Layer V; 0.86ą0(72 SEM)}",X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",,,,2,X_@,"22161956 (Fig.10C1) {r}, (Fig.10C5) {i}? ",,,,,,,,,,,,,,22161956 (Fig.10C7) {r}? ,"22161956 (Fig.10C2,10C6) {r}? ",,,,,,,,,,,,,,,,,,,,,,,,,,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.8,,,
EC,Bipolar III (+)133100,6-024,1,1,2,P,,1,2,L,,???->,"22161956  {Fig. 9C; [-59, -63]}","22161956  {Fig. 3A, Layer III; 468 ą 20 (76)}","22161956  {Fig. 3B, Layer III; 44}",22161956  {Fig. 9C1; 17.2},22161956  {Fig. 9C1; 8.2},"22161956  {Fig. 6C, Layer III; 76}","22161956  {Fig. 4D, Layer III; 1.45}",$ (not found),$ (not found),"22161956  {Fig. 3C, Layer III; 0.86}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.7,,,3,X_@,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC ,Lateral multipolar III (+)113330,6-025,1,1,2,P,,1,2,L,,,"22162008 { Fig.8C; [-68,-65]  }","22162008 { Fig.3A, Layer III; 450ą0 (27 SEM) }","22162008 { Fig.3B, Layer III; 29ą0 (27 SEM) }","22162008 { Fig.8C1, C4; [21.17, 26.03]  }","22162008 { Fig.8C1, C4; [10.23, 11.04]  }","22162008 { Fig.6C, Layer III, 2nd AP; 70ą0 (13 SEM) }","22162008 { Fig.4D, Layer III; 1.35ą0 (27 SEM) }",$ (not found),22162008 { Fig.8C2; 4.06  },"22162008 { Fig.3C, Layer III; 0.9ą0 (27 SEM) }",X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press)","Fig.8 C, Fig.3, Fig.4",,,2,X_@,"22162008 (Fig.8C1,8C4) {r}",,,,,,,,,,,,,,,22162008 (Fig.8C5) {r},,,,,,,,22162008 (Fig.8C2) {r}?,,,,,,,,,,,,,,,,,,,,,,
,MPN  III med 113310,6-026,,,,,,,,,,,2_@,2_@,2_@,X_@,2_@,2_@,2_@,$ (not found),$ (not found),,X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",,,,
EC,Medial multipolar III (+)003310,6-031,1,1,2,P,,1,2,L,,No fig. in Ref. doc,"22161956  {Fig. 9C; [-63, -59]}","22161956  {Fig. 3A, Layer III; 468 ą 20 (76)}","22161956  {Fig. 3B, Layer III; 44}",22161956  {Fig. 9C1; 17.2},22161956  {Fig. 9C1; 8.2},"22161956  {Fig. 6C, Layer III; 76}","22161956  {Fig. 4D, Layer III; 1.45}",$ (not found),$ (not found),"22161956  {Fig. 3C, Layer III; 0.86}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)","fig.7., Fig.4 (A3, B3, C3), Fig.3, Suppl. fig.1",,has to be checked,2,X_@,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,22161956 (Fig.7C) {r},,,,,,,,,,,,,,,,has to be checked,,,,,,,,,,,,,,
EC,Multipolar V (+)001331,6-033,1,1,2,P,,1,2,L,,,"22161956  {Fig. 10C; [-64, -69]}","22161956  {Fig. 3A, Layer V; 605}","22161956  {Fig. 3A, Layer V; 37}",22161956  {Fig. 10C1; 28.7},22161956  {Fig. 10C1; 7.75},"22161956  {Fig. 6D,Layer V, 2nd AP; 61ą0(72 SEM)}","22161956  {Fig. 4D,Layer V; 1.8ą0(72 SEM)}",$ (not found),"22161956  {Fig. 10C2,C6; 0}","22161956  {Fig. 3CD, Layer V; 0.86ą0(72 SEM)}",X_@,22161956,2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.8,,,2,X_@,"22161956 (Fig.8C) {r},{i}",,,,,,,,,,,,,,22161956 (Fig.8C) {r},22161956 (Fig.8C) {r},,,,,,,,,,,,,,,,,,,,MPN V 001331 ,,,,,Fig.8,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",,,,
EC,Multipolar VI (+)001133,6-078,1,1,2,p,,1,2,L,,,22162008 { Fig.10C; -64 },"22162008 { Fig.3A, Layer VI; 450ą0 (13 SEM) }","22162008 { Fig.3B, Layer VI; 26ą0 (13 SEM) }","22162008 { Fig.10C1; [26.8, 29.0] }","22162008 { Fig.10C1; [6.0, 8.8] }","22162008 { Fig.6E, Layer VI, 2nd AP; 75ą0 (13 SEM) }","22162008 { Fig.4D, Layer VI; 1.54ą0 (13 SEM) }",$ (not found),22162008 { Fig.10C1;1.2@200@1000 },"22162008 { Fig.3C, Layer VI; 0.9ą0 (13 SEM) }",X_@,22162008 (Fig.10C) {r},1_@,$ (not found),,,,,2,X_@,22162008 (Fig.10C) {r},,,,,,,,,,,,,,,22162008 (Fig.10C2) {r},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Multipolar V-VI (+)000333p,6-086,3,1,2,P,multipolar V ,1,2,L,bipolar neuron IV-VI 000232 ,2,"11168548 {p.416, left, multipolar cells; -60.7 ą 0.9(3 SEM)}","11168548 {p.416, left, multipolar cells; 344.3 ą 9.4 (3 SEM)}","11168548 {p.416, left, multipolar cells; 26.4 ą 6.3(3 SEM)}",X_@,,1168548_@,"11168548 {p.416, left, multipolar cells; 1.45 ą 0.1(3 SEM)}",,,,X_@,11168548,"11168548 (p.416, right : ""regular spiking"")",1168548_@,"(updated from 6-034 MPN V) Gloveli-Henemann, Eur J Neurosci. 2001 Jan;13(2):413-20. ","Fig.4A (b,c,d)","Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press), Fig.7",,2,X_@,,,,,,,,,,,,,,,,11168548 (Fig.4) {r},,,,,,,,,,,,,,,,,,,,bipolar neuron IV-VI 000232 ,,11168548,4418,"""FIG. 4. Properties of deep layer {IV-VI} nonpyramidal projection neuronsÉ""",,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex. Hippocampus (in press), Fig.7",,,,
EC,,,,,,P,pyramidal VI,1,1,L,pyramidal VI,checked (see REF#279),1_@,1_@,1_@,X_@,2_@,1_@,1_@,$ (not found),$ (not found),,X_@,"Canto, Witter (201X)I,II",2_@,$ (not found),"Two papers of Catto and Witter, 201X, Hippocampus,Fig.8. (i), Fig. 9 (II)",,,,,X_@,"22162008 (Fig.9C1,9C4) {r} ?",,,22162008 (Fig.10C1) {r} ?,,,,,,,,,,,,"22162008 (Fig.9C5, Fig.10C2) {r} ?",,,,,,,,22162008 (Fig.9C2) {r} ,,,,,,,,,,,,pyramidal VI,,18769556,279,"The somata of {layer VI} classical pyramidal cells in the MEC are medium sized. Pyramidal cells in the LEC have not been described yet. The difference compared to layer V or III pyramidal cells is that the dominant dendrite does not always travel radially towards superficial layers {I-III} but also either horizontally within layers VI and V or descends towards the angular bundle and the subiculum (own unpublished data). The basal dendrites and the widely spreading collaterals spread within layers VI and V. The axons of pyramidal cells travel towards the angular bundle and subiculum as well as towards superficial layers. Their axon collaterals are located within layers V, VI, the angular bundle, and the subiculum {110}.","p9, left lower","{110}  - Canto et al. Soc for Neurosci. Abstract., 2006","Two papers of Catto and Witter, 201X, Hippocampus,Fig.2. (i), Fig. 2 (II)",,,
,,,,,,,multipolar neuron VI,1,1,L,multipolar neuron VI,checked,1_@,1_@,1_@,X_@,2_@,1_@,1_@,$ (not found),$ (not found),,X_@,,2_@,$ (not found),,,,,,X_@,,,,22161956 (Fig.11C1) {r},,,,,,,,,,,,22161956 (Fig.11C2) {r},,,,,,,,,,,,,,,,,,,,multipolar neuron VI,,,,,,,,,,
EC,Pyramidal V-VI (+)000023,6-052,1,1,2,P,,1,2,L,,,22161956  {Fig. 11C; -63},"22161956  {Fig. 3A, Layer VI; 480ą0 (14 SEM)}","22161956  {Fig. 3B, Layer VI; 41ą0 (14 SEM)}","22161956  {Fig. 11C1; [26.7,28.7]}","22161956  {Fig. 11C1; [7.1,9.1]}","22161956  {Fig. 6E, Layer VI, 2nd AP; 70ą0 (14 SEM)}","22161956  {Fig. 4D, Layer VI; 2.1ą0 (14 SEM)}",$ (not found),22161956  {Fig. 11C2; 1.6@200@1000},"22161956  {Fig. 3C, Layer VI; 0.91ą0 (14 SEM)}",X_@,"Canto&Witter, Hippocampus (in press)",2_@,$ (not found),"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig. 9 C,,,2,X_@,,,,22161956 (Fig.11C1) {r},,,,,,,,,,,,22161956 (Fig.11C2) {r},,,,,,,,,,,,,,,,,,,,,,,,,,"Canto CB, Witter MP, Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex. Hippocampus (in press)",Fig.9,,,
EC,Superficial inhib III (-)333000,6-038,1,1,2,q P,,1,2,L,,,"9070741 {Table 1, Type 4; -62ą1.7(12 SEM)}","9070741 {Table 1, Type 4;36.8ą3.3(12 SEM)}","9070741 {Table 1, Type 4;12.7ą1.4(12 SEM)}","9070741 {Table 1, Type 4;-54.4ą1.9(12 SEM)}",9070741_@,"9070741 {Table 1, Type 4;66.8ą1.8(12 SEM)}",$ (not found),$ (not found),9070741_@,,X_@,9070741,9070741_@,9070741_@,"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U. Neuroscience. 1997 Apr;77(3):629-48.","Table 1(4), Fig.2B, Fig.10",m/e,,0,X_@,,,,,,,,,,,,,,,,9070741 (Fig.10C) {r},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Multipolar inhib III (-)233000,6-040,1,1,2,F,,1,2,L,,,"16641241 { Table2, TypeI;-64 ą 1.3 (28 SEM)}","16641241 { Table2, TypeI; 143 ą 11 (28 SEM)}",$ (not found),X_@,"16641241 { Table2, TypeI; 31 ą 1.3 (11 SEM)}",16641241_@,"16641241 { Table2, TypeI; 0.2 ą 0.01 (11 SEM)}",$ (not found),16641241_@,,X_@,16641241,16641241_@,$ (not found),"Kumar SS, Buckmaster PS.J Neurosci. 2006 Apr 26;26(17):4613-23.","Type I neuron; Table 2, Fig.3. Fig.4",,,0,X_@,"16641241 (Fig.4B,Type I) {r}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Basket II (-)230000,6-053,1,1,1,P,,1,1,L,,,"8469376 {p.36, left; -61.4 ą 6.3 (12)}",$ (not found),$ (not found),8469376_@,8469376_@,"8469376 {p.36, left; 69.1 ą 7.2 (12)}","8469376 {p.36, left; 0.51 ą 0.05 (12)}",$ (not found),$ (not found),,$ (not found),,8469376_@,$ (not found),"Jones RS, Bhl EH.Neurosci Lett. 1993 Jan 4;149(1):35-9.",,,,0,X_@,8469376 {Fig.2} {r} ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Multipolar III (-)113220,6-047,1,1,2,F,,1,2,L,,,"16641241 { Table2, Type II; -54 ą 1.1 (25 SEM)}","16641241 { Table2, Type II;382 ą 47 (25 SEM)}",$ (not found),X_@,"16641241 { Table2, Type II;38 ą 1.5 (11 SEM)}",16641241_@,"16641241 { Table2, Type II;0.4 ą 0.01 (11 SEM)}",$ (not found),16641241_@,,X_@,16641241,16641241_@,$ (not found),"Kumar SS, Buckmaster PS.J Neurosci. 2006 Apr 26;26(17):4613-23.","Type II neuron; Table 2, Fig.3. Fig.4",,,0,X_@,"16641241 (Fig.4B,Type II) {r}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Axo-axonic II (-)030000,6-048,1,1,0,,,1,0,C,,No data P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Pyramidal-like III (-)023300,6-087,2,1,2,q P,PL I III,1,2,L,,,"9070741 {Table 1,  type 3; -71.4ą0.8  (23)}","9070741 {Table 1,  type 3; 50.5ą5(23)}","9070741 {Table 1,  type 3; 24.5ą1.9(23)}","9070741 {Fig.8 C; [25.4, 34.3]}","9070741 {Fig.8 C; [7.8, 13.7]}","9070741 {Fig.8 C; [57.2, 60.6]}",$ (not found),$ (not found),9070741 {Fig.8 C; 9.8@771@1117  },,X_@,9070741,9070741_@,9070741_@,"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U. Neuroscience. 1997 Apr;77(3):629-48.","Table 1(3), Fig.2A, Fig.8",m/e,,0,X_@,,,,,,,,,,,,,,,,9070741 (Fig.8C) {r},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,spindle III,1,0,C,,No data P,,,,,,,,,,,,,,,updated from 6-028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,Multiform III (-)023000,6-049,1,1,0,,,1,0,C,,No data P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PC proj V 020233 ,6-030,,,2,,,,2,L,pyramidal IV-V,frozen,"11168548 (p.416, left)","11168548 (p.416, left)","11168548 (p.416, left)",X_@,,1168548_@,"11168548 (p.416, left)",,,,X_@,11168548,"11168548 (p.416, right : ""regular spiking"")",1168548_@,"Gloveli-Henemann, Eur J Neurosci. 2001 Jan;13(2):413-20. ","Fig.2 B,C,D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""FIG. 2. Representative example of a pyramidal neuron of the deep layers {IV-VI} with oscillatory propertiesÉ""","p416, Figure 2",,,,,
,horizontal  V 220031,        6-022,,,2,,MEC horizontal cells,,2,L,horizontal neuron V,MEC horizontal cells,10713573,10713573,10713573,X_@,10713573,10713573,10713573,,,,X_@,10713573,10713573_@,10713573_@,"Hamam et al., J Comp Neurol. 2000 Mar 20;418(4):457-72.",MEC horiz. Fig.6 (PMID# 10713573); Table 2.,m/e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal neuron V,MEC horizontal cells,18769556,261,"A second principal cell type described in layer V is generally referred to as a type of horizontal cell {29, 120, 144, 145}. Somata of these cells are polygonal rather than pyramidal in shape. A distinct, sparsely spiny, apical dendrite extends to the pial surface, branching extensively in layer I up to the lamina dissecans. In MEC, in contrast to LEC, the primary apical dendrite is not thicker than the other dendrites but is spinier. The characteristic, slightly spiny basal dendritic plexus extents horizontally sometimes up to 1 mm from the soma within layers V and VI. Axons of horizontal cells travel to the angular bundle, giving off branches into layers V and VI {110, 144, 145}.","p8, right lower",Ref. {145} isPMID# 10713573,,,,
,,,,,,,LEC horizontal cells,,2,L,,LEC horizontal cells,12209840,12209840,12209840,X_@,12209840,12209840,12209840,,,,X_@,12209840,12209840_@,12209840_@,"Hamam et al., J Comp Neurol. 2002 Sep 9;451(1):45-61.","LEC horiz. Fig.7 (PMID#12209840), Table.2; Table 3 (subthreshold activity) ",m/e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEC horizontal cells,18769556,261,"A second principal cell type described in layer V is generally referred to as a type of horizontal cell {29, 120, 144, 145}. Somata of these cells are polygonal rather than pyramidal in shape. A distinct, sparsely spiny, apical dendrite extends to the pial surface, branching extensively in layer I up to the lamina dissecans. In MEC, in contrast to LEC, the primary apical dendrite is not thicker than the other dendrites but is spinier. The characteristic, slightly spiny basal dendritic plexus extents horizontally sometimes up to 1 mm from the soma within layers V and VI. Axons of horizontal cells travel to the angular bundle, giving off branches into layers V and VI {110, 144, 145}.","p8, right lower",Ref. {144} isPMID# 12209840,,,,
,nonspiny PC III 333111 ,6-072,,,1,,,,1,L,,,9070741,9070741,9070741,X_@,9070741_@,9070741_@,,,9070741_@,,X_@,9070741,9070741_@,9070741_@,"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U. Neuroscience. 1997 Apr;77(3):629-48.","Table 1(2), Fig.1B, Fig.^",m/e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HI I 331000,6-080,,,1,,LEC HI I 331000 ,,1,L,horizontal interneuron I-II,checked,1_@,1_@,1_@,X_@,1_@,1_@,1_@,$ (not found),$ (not found),,X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Two papers of Catto and Witter, 201X, Hippocampus,Fig.2. (i), Fig. 2 (II)",horizontal neurons are GABAergic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal interneuron I-II,,,,,"Two papers of Catto and Witter, 201X, Hippocampus,Fig.2. (i), Fig. 2 (II)",,,,,
,,,,,,,MEC HI I 331000 ,,1,L,,,2_@,2_@,2_@,X_@,2_@,2_@,2_@,$ (not found),$ (not found),,X_@,"Canto, Witter, II",2_@,$ (not found),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
